Levels,Nodes,CarNumbers
0,1,0.01678518518518518
0,2,0.0052962962962962955
0,3,0.027687407407407404
0,4,0.06229259259259259
0,5,0.08249185185185184
0,6,0.022831111111111108
0,7,0.016988888888888887
0,8,0.01235259259259259
0,9,0.07663333333333332
0,10,8.148148148148147e-06
0,11,0.004204444444444444
0,12,0.046688888888888884
0,13,0.029064444444444445
0,14,0.019213333333333332
0,15,0.0
0,16,0.006282222222222222
0,17,0.00536962962962963
0,18,0.01064148148148148
0,19,0.03641407407407407
0,20,0.0
0,21,0.006909629629629628
0,22,0.047202222222222215
0,23,0.04004814814814814
0,24,0.0
0,25,0.02106296296296296
0,26,0.0
1,1,0.021362962962962966
1,2,0.006740740740740742
1,3,0.03523851851851852
1,4,0.0792814814814815
1,5,0.10498962962962963
1,6,0.02905777777777778
1,7,0.021622222222222223
1,8,0.015721481481481482
1,9,0.09753333333333335
1,10,1.0370370370370372e-05
1,11,0.005351111111111111
1,12,0.05942222222222223
1,13,0.03699111111111112
1,14,0.024453333333333334
1,15,0.0
1,16,0.007995555555555556
1,17,0.006834074074074075
1,18,0.013543703703703705
1,19,0.046345185185185184
1,20,0.0
1,21,0.008794074074074074
1,22,0.06007555555555556
1,23,0.050970370370370374
1,24,0.0
1,25,0.02680740740740741
1,26,0.0
2,1,0.025940740740740736
2,2,0.008185185185185184
2,3,0.04278962962962963
2,4,0.09627037037037037
2,5,0.12748740740740738
2,6,0.03528444444444444
2,7,0.026255555555555553
2,8,0.01909037037037037
2,9,0.11843333333333332
2,10,1.2592592592592592e-05
2,11,0.006497777777777777
2,12,0.07215555555555556
2,13,0.04491777777777778
2,14,0.02969333333333333
2,15,0.0
2,16,0.009708888888888888
2,17,0.008298518518518518
2,18,0.016445925925925923
2,19,0.05627629629629629
2,20,0.0
2,21,0.010678518518518516
2,22,0.07294888888888888
2,23,0.06189259259259258
2,24,0.0
2,25,0.032551851851851846
2,26,0.0
3,1,0.030518518518518518
3,2,0.00962962962962963
3,3,0.05034074074074074
3,4,0.11325925925925927
3,5,0.1499851851851852
3,6,0.04151111111111111
3,7,0.03088888888888889
3,8,0.022459259259259262
3,9,0.13933333333333334
3,10,1.4814814814814815e-05
3,11,0.007644444444444444
3,12,0.0848888888888889
3,13,0.05284444444444445
3,14,0.03493333333333334
3,15,0.0
3,16,0.011422222222222222
3,17,0.009762962962962965
3,18,0.01934814814814815
3,19,0.06620740740740741
3,20,0.0
3,21,0.012562962962962963
3,22,0.08582222222222223
3,23,0.07281481481481482
3,24,0.0
3,25,0.0382962962962963
3,26,0.0
4,1,0.03509629629629629
4,2,0.011074074074074073
4,3,0.05789185185185185
4,4,0.13024814814814814
4,5,0.17248296296296295
4,6,0.047737777777777775
4,7,0.03552222222222222
4,8,0.025828148148148145
4,9,0.1602333333333333
4,10,1.7037037037037035e-05
4,11,0.00879111111111111
4,12,0.09762222222222222
4,13,0.06077111111111111
4,14,0.04017333333333333
4,15,0.0
4,16,0.013135555555555555
4,17,0.011227407407407406
4,18,0.02225037037037037
4,19,0.07613851851851851
4,20,0.0
4,21,0.014447407407407405
4,22,0.09869555555555555
4,23,0.08373703703703703
4,24,0.0
4,25,0.044040740740740734
4,26,0.0
5,1,0.03967407407407408
5,2,0.012518518518518519
5,3,0.06544296296296297
5,4,0.14723703703703706
5,5,0.19498074074074073
5,6,0.05396444444444445
5,7,0.040155555555555555
5,8,0.02919703703703704
5,9,0.18113333333333334
5,10,1.925925925925926e-05
5,11,0.009937777777777778
5,12,0.11035555555555557
5,13,0.06869777777777779
5,14,0.04541333333333333
5,15,0.0
5,16,0.014848888888888889
5,17,0.012691851851851853
5,18,0.025152592592592594
5,19,0.08606962962962962
5,20,0.0
5,21,0.01633185185185185
5,22,0.1115688888888889
5,23,0.09465925925925926
5,24,0.0
5,25,0.04978518518518518
5,26,0.0
6,1,0.044251851851851855
6,2,0.013962962962962965
6,3,0.07299407407407409
6,4,0.16422592592592594
6,5,0.21747851851851854
6,6,0.06019111111111112
6,7,0.04478888888888889
6,8,0.03256592592592593
6,9,0.20203333333333334
6,10,2.1481481481481485e-05
6,11,0.011084444444444445
6,12,0.12308888888888891
6,13,0.07662444444444447
6,14,0.05065333333333334
6,15,0.0
6,16,0.016562222222222225
6,17,0.014156296296296299
6,18,0.028054814814814817
6,19,0.09600074074074075
6,20,0.0
6,21,0.018216296296296296
6,22,0.12444222222222223
6,23,0.10558148148148148
6,24,0.0
6,25,0.05552962962962964
6,26,0.0
7,1,0.048829629629629626
7,2,0.015407407407407408
7,3,0.08054518518518519
7,4,0.18121481481481483
7,5,0.2399762962962963
7,6,0.06641777777777777
7,7,0.04942222222222222
7,8,0.035934814814814815
7,9,0.22293333333333334
7,10,2.3703703703703703e-05
7,11,0.012231111111111111
7,12,0.13582222222222223
7,13,0.08455111111111112
7,14,0.05589333333333334
7,15,0.0
7,16,0.018275555555555555
7,17,0.015620740740740742
7,18,0.030957037037037036
7,19,0.10593185185185185
7,20,0.0
